"ATLNORX2960X01","192.168.224.2","WS-C2960X-48TS-L","15.2(2)E5","FCW2040B2XT","","flash:/c2960x-universalk9-mz.152-2.E5/c2960x-universalk9-mz.152-2.E5.bin"
"BONITZ_NORCROSS_1404797_1921.spiritcom.c","192.168.224.1","Cisco CISCO1921/K9","15.5(3)M7","None","","None"
