"GRVL2960X01","192.168.226.2","cisco WS-C2960X-48TS-L","15.0(2)EX4","FOC1807S0JJ","","flash:/c2960x-universalk9-mz.150-2.EX4/c2960x-universalk9-mz.150-2.EX4.bin"
"GRVL2960X04","192.168.225.27","cisco WS-C2960X-24TS-L","15.0(2)EX4","FOC1807S38U","","flash:/c2960x-universalk9-mz.150-2.EX4/c2960x-universalk9-mz.150-2.EX4.bin"
"GRVL2960X02","192.168.225.8","cisco WS-C2960X-48TS-L","15.0(2)EX4","FOC1807S0KC","","flash:/c2960x-universalk9-mz.150-2.EX4/c2960x-universalk9-mz.150-2.EX4.bin"
"GVRL2960X03","192.168.225.26","cisco WS-C2960X-24TS-L","15.0(2)EX4","FOC1807S37U","","flash:/c2960x-universalk9-mz.150-2.EX4/c2960x-universalk9-mz.150-2.EX4.bin"
"BONITZ_GREENVILLE_1073846_2921.spiritcom","192.168.225.1","Cisco CISCO2921/K9","15.1(2)T4","None","","None"
"GRVL2960X05","192.168.225.19","cisco WS-C2960X-24TS-L","15.2(2)E5","FOC2042Z3GZ","","flash:/c2960x-universalk9-mz.152-2.E5/c2960x-universalk9-mz.152-2.E5.bin"
